1651190400000,39742.06000000,39786.58000000,39723.96000000,39732.53000000,200.78286000,1651190699999,7980228.30458590,3258,62.21653000,2473015.20688040,0
1651190700000,39732.54000000,39766.10000000,39717.19000000,39760.16000000,81.65115000,1651190999999,3245460.48970770,2244,43.76806000,1739671.53100390,0
1651191000000,39760.15000000,39847.02000000,39760.15000000,39817.73000000,154.29018000,1651191299999,6143875.43265220,2988,90.03392000,3584936.97024610,0
1651191300000,39817.73000000,39869.28000000,39817.72000000,39825.04000000,87.61335000,1651191599999,3491088.15234400,2372,49.25181000,1962439.01740830,0
1651191600000,39825.05000000,39853.12000000,39787.26000000,39802.60000000,103.68985000,1651191899999,4128958.44895930,2742,46.57459000,1854659.33496320,0
1651191900000,39802.59000000,39819.77000000,39747.03000000,39747.03000000,65.88597000,1651192199999,2621733.33879540,2055,23.24838000,925068.32524880,0
1651192200000,39747.03000000,39761.93000000,39718.22000000,39748.47000000,63.92758000,1651192499999,2540502.00816790,2090,32.98337000,1310792.07476130,0
1651192500000,39748.47000000,39769.90000000,39720.99000000,39760.30000000,46.93537000,1651192799999,1865424.73635470,1884,26.28580000,1044685.71023960,0
1651192800000,39760.31000000,39781.73000000,39683.29000000,39686.28000000,79.63357000,1651193099999,3162939.05831550,2434,31.28697000,1242741.22004110,0
1651193100000,39686.28000000,39745.17000000,39675.46000000,39739.83000000,68.04642000,1651193399999,2701364.60962410,2314,40.46504000,1606430.09340210,0
1651193400000,39739.83000000,39800.00000000,39739.82000000,39779.97000000,84.33790000,1651193699999,3354051.56232390,2249,49.04551000,1950401.39432350,0
1651193700000,39779.97000000,39847.09000000,39773.49000000,39845.00000000,96.28562000,1651193999999,3833868.14696020,2339,48.46723000,1929698.73977470,0
1651194000000,39844.99000000,39855.41000000,39819.28000000,39825.12000000,70.94518000,1651194299999,2826268.88710320,2071,28.94359000,1152949.96991100,0
1651194300000,39825.13000000,39841.99000000,39797.02000000,39832.45000000,65.54270000,1651194599999,2609912.30157000,1820,28.69094000,1142359.94445300,0
1651194600000,39832.45000000,39864.10000000,39832.44000000,39840.01000000,60.15772000,1651194899999,2397485.41161370,2193,27.10460000,1080090.08979420,0
1651194900000,39840.00000000,39871.79000000,39812.84000000,39866.19000000,114.80733000,1651195199999,4573686.69749120,2767,70.48009000,2807585.16461510,0
1651195200000,39866.19000000,39910.51000000,39866.19000000,39876.08000000,106.88394000,1651195499999,4264039.75116420,3183,46.25007000,1845095.74561880,0
1651195500000,39876.08000000,39925.25000000,39866.19000000,39906.56000000,80.57268000,1651195799999,3214509.68596370,3031,48.82189000,1947654.03708420,0
1651195800000,39906.56000000,39906.56000000,39852.52000000,39870.61000000,93.75759000,1651196099999,3738361.39752440,2708,48.60803000,1937996.56072860,0
1651196100000,39870.60000000,39906.58000000,39870.60000000,39897.35000000,71.28144000,1651196399999,2843995.01589120,2369,33.72524000,1345523.07878880,0
1651196400000,39897.36000000,39900.60000000,39823.88000000,39855.95000000,139.82870000,1651196699999,5572299.90847020,2935,43.53384000,1734735.58098740,0
1651196700000,39855.95000000,39855.95000000,39815.97000000,39818.96000000,78.36860000,1651196999999,3121044.74273220,2630,32.33064000,1287523.78953360,0
1651197000000,39818.95000000,39818.96000000,39769.98000000,39785.02000000,96.98195000,1651197299999,3858897.83218790,3271,54.10330000,2152704.92033070,0
1651197300000,39785.03000000,39844.20000000,39785.02000000,39820.48000000,108.20780000,1651197599999,4307848.48908020,3191,65.54868000,2609431.76980160,0
1651197600000,39820.47000000,39831.85000000,39734.50000000,39751.77000000,130.58903000,1651197899999,5193743.48776770,3390,82.88252000,3295562.61209590,0
1651197900000,39751.78000000,39821.40000000,39751.77000000,39809.99000000,105.48634000,1651198199999,4197516.56400870,3108,44.62158000,1775397.32017050,0
1651198200000,39809.99000000,39831.72000000,39718.12000000,39718.13000000,139.34874000,1651198499999,5545795.78416700,2934,69.76980000,2777225.86928780,0
1651198500000,39718.12000000,39745.03000000,39706.63000000,39723.59000000,109.79685000,1651198799999,4362079.14365430,3378,52.39154000,2081372.57720300,0
1651198800000,39723.58000000,39723.59000000,39672.73000000,39685.98000000,163.78239000,1651199099999,6501532.49968430,4045,84.82347000,3366994.49172090,0
1651199100000,39685.98000000,39699.20000000,39640.52000000,39692.03000000,155.70371000,1651199399999,6177368.32872500,4200,75.44726000,2993051.09871570,0
1651199400000,39692.04000000,39702.12000000,39657.01000000,39695.05000000,74.38396000,1651199699999,2951643.90045760,2932,33.54974000,1331269.05851600,0
1651199700000,39695.04000000,39700.00000000,39672.45000000,39682.77000000,75.09731000,1651199999999,2980166.34347970,2841,35.49261000,1408398.23043310,0
1651200000000,39682.77000000,39723.02000000,39670.50000000,39704.88000000,74.60456000,1651200299999,2961242.61571690,2704,41.30021000,1639191.60162990,0
1651200300000,39704.88000000,39738.48000000,39690.00000000,39690.00000000,119.10167000,1651200599999,4730770.37559500,2349,62.90455000,2498805.15295730,0
1651200600000,39690.01000000,39698.04000000,39645.34000000,39662.97000000,48.19103000,1651200899999,1912142.66061190,2291,16.54415000,656462.83789890,0
1651200900000,39662.96000000,39664.74000000,39457.13000000,39522.12000000,580.57102000,1651201199999,22951362.15624710,8898,277.33969000,10960495.26858140,0
1651201200000,39522.12000000,39557.87000000,39495.00000000,39551.05000000,115.56422000,1651201499999,4566479.60590260,2914,51.44659000,2032867.57603580,0
1651201500000,39551.04000000,39551.05000000,39495.20000000,39505.10000000,70.59682000,1651201799999,2790092.35790390,2404,41.65249000,1646146.85225300,0
